1.78e+01, 1.20e+00, 0, 0, 2.30e+01, 1.92e+00, 0, 0
3.30e+01, 1.50e+00, 0, 0, 2.44e+01, 1.76e+00, 0, 0
5.23e+01, 1.40e+00, 0, 0, 2.54e+01, 1.17e+00, 0, 0
6.40e+01, 1.50e+00, 0, 0, 2.96e+01, 1.10e+00, 0, 0
