1.00e+01, 0.00e+00, 0, 0, 2.52e+01, 6.40e+00, 0, 0
2.00e+01, 0.00e+00, 0, 0, 2.48e+01, 3.20e+00, 0, 0
3.00e+01, 0.00e+00, 0, 0, 2.12e+01, 2.00e+00, 0, 0
4.00e+01, 0.00e+00, 0, 0, 1.92e+01, 1.30e+00, 0, 0
5.00e+01, 0.00e+00, 0, 0, 2.02e+01, 1.30e+00, 0, 0
6.00e+01, 0.00e+00, 0, 0, 2.06e+01, 1.30e+00, 0, 0
8.00e+01, 0.00e+00, 0, 0, 2.01e+01, 1.00e+00, 0, 0
1.00e+02, 0.00e+00, 0, 0, 2.59e+01, 1.40e+00, 0, 0
