5.00e+01, 3.00e+00, 0, 0, 2.81e+01, 2.80e+00, 0, 0
1.71e+02, 6.00e+00, 0, 0, 2.94e+01, 2.90e+00, 0, 0
2.56e+02, 8.00e+00, 0, 0, 2.75e+01, 2.80e+00, 0, 0
3.36e+02, 1.00e+01, 0, 0, 2.54e+01, 1.20e+00, 0, 0
