7.90e+00, 2.10e+00, 0, 0, 8.00e+00, 6.00e+00, 0, 0
2.30e+01, 7.00e+00, 0, 0, 1.15e+01, 6.00e+00, 0, 0
3.30e+01, 6.00e+00, 0, 0, 1.22e+01, 9.30e+00, 0, 0
5.20e+01, 9.00e+00, 0, 0, 1.78e+01, 6.40e+00, 0, 0
8.30e+01, 9.00e+00, 0, 0, 2.25e+01, 6.50e+00, 0, 0
1.15e+02, 5.00e+00, 0, 0, 2.77e+01, 8.30e+00, 0, 0
1.40e+02, 1.00e+01, 0, 0, 2.84e+01, 9.10e+00, 0, 0
2.20e+02, 5.00e+00, 0, 0, 2.55e+01, 6.50e+00, 0, 0
